2026-04-20T17:35:14.789198, server2, 192.168.0.5, /login, 404, 1.024
2026-04-20T17:36:49.453582, server1, 192.168.0.2, /, 404, 0.951
2026-04-20T17:43:51.398845, server1, 10.0.0.8, /, 200, 0.267
2026-04-20T17:32:35.571669, server3, 192.168.0.5, /api/data, 500, 0.905
2026-04-20T17:35:01.793391, server2, 192.168.0.2, /products, 404, 1.098
2026-04-20T17:29:54.776882, server2, 172.16.0.1, /, 200, 0.89
2026-04-20T17:28:22.136293, server3, 10.0.0.8, /, 404, 0.69
2026-04-20T17:42:41.344312, server3, 192.168.0.5, /, 200, 0.079
2026-04-20T17:26:34.354274, server1, 172.16.0.1, /login, 200, 0.29
2026-04-20T17:26:33.679397, server2, 172.16.0.1, /login, 404, 0.101
2026-04-20T17:36:41.173523, server1, 172.16.0.1, /products, 200, 0.411
2026-04-20T17:29:59.621464, server2, 192.168.0.2, /, 200, 0.244
2026-04-20T17:39:55.262356, server2, 192.168.0.5, /, 200, 0.509
2026-04-20T17:41:06.001263, server2, 10.0.0.8, /products, 200, 0.536
2026-04-20T17:40:29.531873, server2, 172.16.0.1, /login, 200, 1.105
2026-04-20T17:43:14.040944, server3, 10.0.0.8, /products, 200, 0.433
2026-04-20T17:28:18.588022, server3, 10.0.0.8, /api/data, 200, 0.101
2026-04-20T17:29:35.481319, server1, 192.168.0.5, /products, 200, 0.632
2026-04-20T17:40:26.472518, server2, 192.168.0.5, /api/data, 200, 0.054
2026-04-20T17:37:08.248785, server1, 172.16.0.1, /, 404, 0.666
2026-04-20T17:30:12.439977, server3, 172.16.0.1, /api/data, 500, 0.77
2026-04-20T17:38:54.165122, server2, 192.168.0.5, /, 200, 0.993
2026-04-20T17:25:04.649966, server1, 192.168.0.2, /products, 500, 1.188
2026-04-20T17:27:00.569398, server3, 172.16.0.1, /, 200, 0.897
2026-04-20T17:26:37.332187, server2, 10.0.0.8, /login, 500, 0.145
2026-04-20T17:43:51.645852, server2, 192.168.0.2, /products, 404, 0.449
2026-04-20T17:40:25.826863, server3, 10.0.0.8, /, 200, 0.995
2026-04-20T17:40:35.598109, server2, 10.0.0.8, /login, 200, 0.211
2026-04-20T17:27:24.941538, server2, 172.16.0.1, /products, 500, 0.201
2026-04-20T17:26:05.094035, server1, 10.0.0.8, /login, 200, 0.883
2026-04-20T17:39:55.248371, server3, 10.0.0.8, /api/data, 200, 0.701
2026-04-20T17:28:26.432889, server1, 192.168.0.5, /, 200, 1.068
2026-04-20T17:41:02.628832, server2, 10.0.0.8, /api/data, 500, 0.174
2026-04-20T17:34:23.317055, server2, 192.168.0.5, /, 200, 0.976
2026-04-20T17:37:40.829730, server1, 10.0.0.8, /login, 200, 0.543
2026-04-20T17:25:41.896541, server3, 192.168.0.2, /login, 200, 0.729
2026-04-20T17:25:07.016240, server3, 10.0.0.8, /, 404, 0.266
2026-04-20T17:29:50.422237, server2, 192.168.0.5, /api/data, 200, 0.827
2026-04-20T17:25:43.448779, server3, 192.168.0.5, /products, 404, 0.713
2026-04-20T17:38:50.751709, server1, 192.168.0.5, /api/data, 500, 0.202
2026-04-20T17:37:16.746515, server3, 10.0.0.8, /login, 200, 0.958
2026-04-20T17:43:05.619838, server2, 192.168.0.2, /api/data, 200, 0.951
2026-04-20T17:32:43.247209, server3, 192.168.0.2, /, 200, 1.177
2026-04-20T17:34:01.829824, server1, 172.16.0.1, /, 500, 0.643
2026-04-20T17:27:43.567664, server2, 172.16.0.1, /login, 200, 0.578
2026-04-20T17:38:30.111776, server3, 172.16.0.1, /api/data, 500, 0.484
2026-04-20T17:34:13.654891, server1, 192.168.0.2, /, 200, 1.098
2026-04-20T17:30:58.302764, server1, 10.0.0.8, /api/data, 200, 0.202
2026-04-20T17:28:46.662088, server1, 10.0.0.8, /login, 200, 0.366
2026-04-20T17:28:44.308970, server1, 172.16.0.1, /login, 200, 0.159
2026-04-20T17:32:02.079150, server2, 192.168.0.2, /api/data, 200, 0.745
2026-04-20T17:29:01.710748, server3, 172.16.0.1, /products, 200, 0.888
2026-04-20T17:44:09.110523, server1, 10.0.0.8, /login, 200, 1.074
2026-04-20T17:42:02.103778, server2, 172.16.0.1, /api/data, 200, 0.403
2026-04-20T17:40:08.098571, server2, 192.168.0.2, /api/data, 500, 0.977
2026-04-20T17:33:19.246948, server1, 192.168.0.2, /, 200, 0.278
2026-04-20T17:37:58.832863, server3, 192.168.0.2, /products, 200, 1.178
2026-04-20T17:30:39.433417, server2, 192.168.0.2, /login, 200, 0.927
2026-04-20T17:35:23.226764, server2, 192.168.0.2, /api/data, 500, 0.159
2026-04-20T17:40:52.001344, server3, 192.168.0.2, /api/data, 200, 1.038
2026-04-20T17:41:09.415697, server3, 192.168.0.5, /login, 500, 0.165
2026-04-20T17:39:19.392747, server1, 172.16.0.1, /api/data, 404, 1.0
2026-04-20T17:28:52.796326, server2, 10.0.0.8, /login, 200, 0.236
2026-04-20T17:30:28.881804, server3, 172.16.0.1, /products, 200, 0.373
2026-04-20T17:28:10.095754, server2, 172.16.0.1, /login, 500, 0.636
2026-04-20T17:27:12.031593, server3, 192.168.0.5, /products, 200, 0.867
2026-04-20T17:35:08.729467, server3, 172.16.0.1, /login, 404, 0.642
2026-04-20T17:27:05.257239, server1, 192.168.0.2, /products, 404, 1.142
2026-04-20T17:31:11.878743, server3, 172.16.0.1, /, 500, 0.979
2026-04-20T17:31:49.524523, server2, 172.16.0.1, /api/data, 404, 0.224
2026-04-20T17:39:12.209010, server2, 192.168.0.2, /api/data, 200, 0.229
2026-04-20T17:39:37.754418, server1, 192.168.0.2, /, 200, 0.698
2026-04-20T17:35:50.868310, server1, 10.0.0.8, /api/data, 200, 0.628
2026-04-20T17:40:58.692031, server3, 10.0.0.8, /api/data, 200, 0.671
2026-04-20T17:27:00.263536, server1, 192.168.0.5, /, 500, 0.6
2026-04-20T17:28:58.175690, server2, 10.0.0.8, /products, 200, 1.066
2026-04-20T17:43:08.550720, server1, 10.0.0.8, /products, 404, 0.943
2026-04-20T17:42:33.008616, server2, 10.0.0.8, /login, 200, 0.859
2026-04-20T17:37:14.297894, server2, 172.16.0.1, /api/data, 500, 0.145
2026-04-20T17:26:46.412518, server2, 172.16.0.1, /api/data, 500, 0.597
2026-04-20T17:25:06.329542, server1, 172.16.0.1, /login, 500, 0.357
2026-04-20T17:27:35.972212, server2, 10.0.0.8, /products, 200, 1.068
2026-04-20T17:37:10.202520, server1, 172.16.0.1, /api/data, 200, 1.033
2026-04-20T17:38:49.695123, server3, 192.168.0.2, /products, 200, 0.711
2026-04-20T17:30:16.617741, server3, 192.168.0.2, /login, 200, 1.185
2026-04-20T17:31:28.483102, server1, 10.0.0.8, /, 200, 0.464
2026-04-20T17:28:08.185720, server2, 192.168.0.2, /login, 200, 0.098
2026-04-20T17:32:20.751337, server1, 192.168.0.2, /api/data, 200, 0.43
2026-04-20T17:32:32.212449, server2, 192.168.0.5, /, 404, 0.527
2026-04-20T17:27:23.994447, server1, 172.16.0.1, /api/data, 200, 0.227
2026-04-20T17:42:29.930863, server3, 192.168.0.5, /, 500, 0.236
2026-04-20T17:42:48.450350, server3, 192.168.0.5, /, 404, 1.161
2026-04-20T17:41:30.889114, server2, 172.16.0.1, /login, 200, 0.42
2026-04-20T17:32:43.824091, server1, 192.168.0.2, /api/data, 200, 0.836
2026-04-20T17:41:52.863281, server1, 10.0.0.8, /, 200, 0.517
2026-04-20T17:32:43.826316, server2, 192.168.0.2, /products, 200, 1.076
2026-04-20T17:33:35.853055, server3, 192.168.0.2, /, 200, 0.959
2026-04-20T17:44:36.749260, server1, 172.16.0.1, /login, 200, 0.468
2026-04-20T17:36:17.031849, server3, 10.0.0.8, /login, 500, 0.765
2026-04-20T17:37:03.350130, server1, 172.16.0.1, /products, 200, 1.159
2026-04-20T17:29:20.410571, server1, 172.16.0.1, /api/data, 200, 0.597
2026-04-20T17:43:38.646794, server1, 172.16.0.1, /products, 200, 1.047
2026-04-20T17:41:13.201170, server1, 10.0.0.8, /api/data, 404, 1.116
2026-04-20T17:43:02.020875, server2, 172.16.0.1, /products, 200, 0.167
2026-04-20T17:37:05.574090, server2, 172.16.0.1, /api/data, 500, 1.149
2026-04-20T17:31:46.373929, server3, 192.168.0.2, /, 500, 0.235
2026-04-20T17:26:10.740200, server1, 172.16.0.1, /api/data, 200, 0.562
2026-04-20T17:29:37.786132, server2, 172.16.0.1, /api/data, 200, 0.888
2026-04-20T17:28:32.868055, server2, 192.168.0.5, /, 200, 0.359
2026-04-20T17:40:58.991396, server3, 172.16.0.1, /, 200, 0.945
2026-04-20T17:40:31.783946, server2, 192.168.0.2, /products, 200, 0.17
2026-04-20T17:38:43.359366, server3, 192.168.0.2, /products, 500, 0.934
2026-04-20T17:29:24.174535, server1, 172.16.0.1, /login, 200, 0.667
2026-04-20T17:39:23.662127, server2, 192.168.0.2, /login, 500, 0.695
2026-04-20T17:29:06.396158, server2, 192.168.0.5, /, 404, 0.492
2026-04-20T17:34:20.607030, server2, 10.0.0.8, /, 404, 1.086
2026-04-20T17:42:01.373773, server2, 10.0.0.8, /login, 200, 0.7
2026-04-20T17:43:15.577903, server3, 10.0.0.8, /products, 404, 0.866
2026-04-20T17:43:20.706303, server3, 192.168.0.5, /login, 200, 1.174
2026-04-20T17:24:43.762050, server3, 10.0.0.8, /login, 500, 0.375
2026-04-20T17:28:16.625610, server3, 172.16.0.1, /, 200, 0.957
2026-04-20T17:42:03.565249, server3, 192.168.0.2, /, 404, 0.14
2026-04-20T17:43:20.508273, server2, 192.168.0.2, /login, 200, 0.088
2026-04-20T17:40:52.798887, server3, 192.168.0.2, /, 200, 0.869
2026-04-20T17:37:59.972585, server2, 192.168.0.5, /products, 200, 0.199
2026-04-20T17:27:57.758328, server1, 192.168.0.2, /login, 200, 0.873
2026-04-20T17:32:22.910577, server1, 192.168.0.5, /api/data, 200, 0.404
2026-04-20T17:39:57.061194, server2, 172.16.0.1, /, 200, 0.078
2026-04-20T17:43:13.615477, server1, 192.168.0.5, /api/data, 200, 0.069
2026-04-20T17:39:01.919958, server3, 172.16.0.1, /login, 200, 0.525
2026-04-20T17:44:28.039082, server1, 192.168.0.5, /, 200, 0.754
2026-04-20T17:31:29.390785, server2, 192.168.0.5, /login, 404, 0.359
2026-04-20T17:35:10.712330, server1, 192.168.0.5, /, 200, 0.737
2026-04-20T17:35:26.018843, server1, 10.0.0.8, /, 404, 0.165
2026-04-20T17:37:09.814316, server2, 192.168.0.2, /products, 200, 0.916
2026-04-20T17:34:18.240242, server2, 192.168.0.2, /login, 200, 0.459
2026-04-20T17:35:14.599334, server2, 172.16.0.1, /, 404, 0.687
2026-04-20T17:40:54.498272, server3, 192.168.0.5, /api/data, 200, 0.308
2026-04-20T17:36:35.117671, server2, 10.0.0.8, /, 200, 1.116
2026-04-20T17:32:53.571243, server2, 192.168.0.5, /, 200, 1.105
2026-04-20T17:34:11.726459, server2, 192.168.0.5, /, 200, 0.288
2026-04-20T17:38:23.862937, server2, 192.168.0.2, /api/data, 200, 0.815
2026-04-20T17:32:30.615324, server1, 192.168.0.5, /products, 200, 0.512
2026-04-20T17:31:28.666874, server1, 172.16.0.1, /, 200, 1.129
2026-04-20T17:34:35.117626, server3, 192.168.0.5, /login, 200, 0.318
2026-04-20T17:28:32.580899, server3, 192.168.0.2, /, 200, 0.122
2026-04-20T17:27:23.046002, server2, 10.0.0.8, /, 500, 0.921
2026-04-20T17:38:44.538097, server2, 192.168.0.5, /products, 200, 0.501
2026-04-20T17:38:26.508151, server2, 172.16.0.1, /, 200, 0.556
2026-04-20T17:32:47.128569, server1, 192.168.0.2, /api/data, 500, 0.512
2026-04-20T17:43:07.357683, server2, 192.168.0.5, /, 200, 0.87
2026-04-20T17:37:15.262770, server2, 172.16.0.1, /api/data, 404, 0.867
2026-04-20T17:28:59.280730, server1, 10.0.0.8, /login, 200, 0.324
2026-04-20T17:24:56.539959, server2, 192.168.0.2, /api/data, 200, 1.018
2026-04-20T17:29:57.342799, server1, 10.0.0.8, /products, 500, 0.898
2026-04-20T17:40:37.676509, server1, 10.0.0.8, /api/data, 200, 1.11
2026-04-20T17:25:28.258750, server2, 10.0.0.8, /products, 500, 1.105
2026-04-20T17:35:42.559268, server3, 192.168.0.2, /login, 500, 0.35
2026-04-20T17:29:33.760426, server3, 192.168.0.2, /products, 404, 0.25
2026-04-20T17:33:26.356673, server3, 192.168.0.2, /login, 200, 0.798
2026-04-20T17:35:51.129480, server3, 192.168.0.5, /login, 200, 0.715
2026-04-20T17:33:55.643401, server2, 10.0.0.8, /api/data, 200, 0.77
2026-04-20T17:44:03.618868, server2, 10.0.0.8, /api/data, 404, 1.082
2026-04-20T17:35:46.085832, server1, 10.0.0.8, /, 200, 0.725
2026-04-20T17:32:24.102618, server2, 192.168.0.5, /api/data, 500, 0.329
2026-04-20T17:30:25.710274, server3, 192.168.0.5, /products, 500, 0.738
2026-04-20T17:39:27.490685, server2, 192.168.0.5, /login, 500, 0.615
2026-04-20T17:43:58.940658, server2, 172.16.0.1, /, 200, 0.895
2026-04-20T17:41:31.306146, server3, 192.168.0.5, /login, 200, 0.705
2026-04-20T17:29:12.894841, server3, 172.16.0.1, /login, 200, 0.197
2026-04-20T17:42:32.446806, server2, 10.0.0.8, /, 200, 1.056
2026-04-20T17:39:05.756524, server2, 10.0.0.8, /, 200, 0.948
2026-04-20T17:31:34.909483, server3, 192.168.0.2, /login, 200, 1.11
2026-04-20T17:35:25.896825, server2, 10.0.0.8, /products, 404, 0.345
2026-04-20T17:28:41.043921, server3, 192.168.0.2, /api/data, 200, 0.506
2026-04-20T17:38:49.749438, server2, 10.0.0.8, /api/data, 200, 1.144
2026-04-20T17:30:48.851601, server2, 192.168.0.2, /, 404, 0.936
2026-04-20T17:43:08.902666, server3, 192.168.0.5, /login, 404, 0.449
2026-04-20T17:30:19.406843, server1, 192.168.0.5, /api/data, 200, 0.083
2026-04-20T17:42:12.405059, server1, 172.16.0.1, /login, 200, 0.362
2026-04-20T17:38:25.413063, server2, 172.16.0.1, /login, 500, 0.08
2026-04-20T17:31:31.295617, server3, 192.168.0.2, /login, 404, 0.9
2026-04-20T17:43:53.531631, server1, 172.16.0.1, /, 404, 0.088
2026-04-20T17:31:19.041022, server1, 192.168.0.2, /api/data, 404, 0.173
2026-04-20T17:38:48.065281, server2, 192.168.0.2, /, 404, 0.565
2026-04-20T17:40:51.787676, server2, 172.16.0.1, /products, 404, 0.445
2026-04-20T17:30:36.956058, server2, 172.16.0.1, /products, 200, 0.466
2026-04-20T17:32:14.120080, server1, 192.168.0.2, /login, 200, 0.922
2026-04-20T17:33:25.295686, server2, 192.168.0.5, /products, 200, 0.218
2026-04-20T17:44:26.092771, server3, 192.168.0.2, /, 200, 0.99
2026-04-20T17:40:00.522388, server2, 172.16.0.1, /login, 500, 0.973
2026-04-20T17:36:18.025924, server1, 172.16.0.1, /products, 200, 0.452
2026-04-20T17:36:14.755958, server2, 172.16.0.1, /api/data, 404, 0.143
2026-04-20T17:33:48.797063, server2, 192.168.0.5, /login, 200, 0.438
2026-04-20T17:38:27.385149, server1, 192.168.0.5, /products, 500, 0.905
2026-04-20T17:32:45.129122, server3, 10.0.0.8, /products, 404, 0.109
2026-04-20T17:41:29.759549, server2, 10.0.0.8, /, 200, 0.858
2026-04-20T17:25:06.253769, server2, 192.168.0.2, /, 200, 0.413
2026-04-20T17:32:40.708064, server1, 10.0.0.8, /login, 500, 0.415
2026-04-20T17:31:02.305095, server2, 192.168.0.2, /products, 200, 0.664
2026-04-20T17:32:10.030338, server3, 172.16.0.1, /login, 200, 0.729
2026-04-20T17:35:10.926358, server2, 172.16.0.1, /products, 200, 1.16
2026-04-20T17:33:56.620916, server3, 172.16.0.1, /products, 200, 1.117
2026-04-20T17:37:04.539070, server3, 192.168.0.2, /login, 200, 0.975
2026-04-20T17:43:26.073669, server1, 192.168.0.2, /products, 200, 0.562
2026-04-20T17:28:52.984532, server3, 192.168.0.2, /api/data, 404, 1.126
2026-04-20T17:28:02.521952, server2, 172.16.0.1, /, 200, 0.591
2026-04-20T17:34:48.336121, server1, 192.168.0.2, /products, 200, 0.585
2026-04-20T17:26:04.582946, server3, 10.0.0.8, /login, 200, 0.07
2026-04-20T17:39:06.314832, server3, 192.168.0.5, /api/data, 200, 0.986
2026-04-20T17:44:28.799057, server3, 10.0.0.8, /login, 500, 1.018
2026-04-20T17:31:23.526697, server3, 172.16.0.1, /products, 404, 1.13
2026-04-20T17:25:53.929559, server3, 192.168.0.5, /products, 404, 0.463
2026-04-20T17:40:40.476919, server1, 192.168.0.2, /products, 200, 0.222
2026-04-20T17:42:58.697393, server2, 192.168.0.2, /login, 200, 0.931
2026-04-20T17:27:16.194933, server1, 10.0.0.8, /api/data, 404, 0.385
2026-04-20T17:25:58.950559, server2, 172.16.0.1, /api/data, 200, 0.576
2026-04-20T17:35:10.588016, server2, 172.16.0.1, /products, 200, 0.815
2026-04-20T17:39:31.949874, server3, 172.16.0.1, /, 200, 1.035
2026-04-20T17:27:36.350472, server1, 172.16.0.1, /products, 200, 0.694
2026-04-20T17:42:53.756206, server2, 172.16.0.1, /login, 200, 0.079
2026-04-20T17:24:49.342681, server3, 192.168.0.5, /, 500, 0.291
2026-04-20T17:25:11.935492, server2, 10.0.0.8, /products, 500, 0.447
2026-04-20T17:41:05.220376, server1, 192.168.0.2, /login, 200, 0.633
2026-04-20T17:35:45.297357, server3, 10.0.0.8, /api/data, 200, 0.947
2026-04-20T17:32:50.393229, server3, 10.0.0.8, /, 404, 0.497
2026-04-20T17:31:17.233891, server1, 192.168.0.5, /, 200, 0.084
2026-04-20T17:37:33.885942, server2, 10.0.0.8, /, 200, 0.387
2026-04-20T17:25:43.753532, server2, 10.0.0.8, /products, 404, 0.867
2026-04-20T17:33:29.043720, server2, 192.168.0.2, /products, 200, 1.001
2026-04-20T17:26:10.879255, server2, 172.16.0.1, /products, 500, 1.156
2026-04-20T17:35:46.711119, server3, 192.168.0.5, /login, 200, 0.083
2026-04-20T17:34:29.936186, server2, 10.0.0.8, /, 500, 0.079
2026-04-20T17:26:19.049223, server3, 10.0.0.8, /login, 200, 0.141
2026-04-20T17:32:09.177296, server1, 192.168.0.2, /login, 200, 0.874
2026-04-20T17:43:38.155117, server1, 192.168.0.5, /products, 404, 1.064
2026-04-20T17:35:41.488600, server3, 10.0.0.8, /api/data, 200, 1.13
2026-04-20T17:34:16.550068, server1, 172.16.0.1, /, 404, 0.607
2026-04-20T17:27:13.330372, server2, 192.168.0.2, /products, 200, 0.345
2026-04-20T17:41:28.569573, server3, 192.168.0.5, /api/data, 500, 0.421
2026-04-20T17:38:34.577004, server3, 192.168.0.5, /, 200, 1.186
2026-04-20T17:33:17.857570, server3, 10.0.0.8, /, 500, 0.109
2026-04-20T17:31:08.645198, server1, 192.168.0.2, /api/data, 404, 0.554
2026-04-20T17:31:40.486141, server1, 192.168.0.5, /products, 200, 0.073
2026-04-20T17:39:16.599677, server2, 192.168.0.5, /api/data, 200, 0.621
2026-04-20T17:43:23.982113, server3, 172.16.0.1, /, 200, 0.574
2026-04-20T17:34:25.220651, server2, 172.16.0.1, /products, 404, 0.138
2026-04-20T17:31:11.668417, server1, 10.0.0.8, /api/data, 200, 0.274
2026-04-20T17:33:35.366589, server3, 192.168.0.5, /products, 200, 0.142
2026-04-20T17:36:49.389969, server1, 192.168.0.5, /, 200, 0.11
2026-04-20T17:30:19.394216, server3, 192.168.0.5, /api/data, 200, 0.879
2026-04-20T17:26:16.190279, server3, 10.0.0.8, /login, 200, 0.909
2026-04-20T17:36:03.475558, server3, 172.16.0.1, /products, 404, 0.418
2026-04-20T17:39:48.493289, server1, 172.16.0.1, /, 200, 0.104
2026-04-20T17:30:47.546841, server3, 172.16.0.1, /api/data, 404, 1.119
2026-04-20T17:37:56.663738, server1, 192.168.0.5, /api/data, 200, 0.815
2026-04-20T17:36:41.393900, server2, 192.168.0.2, /api/data, 200, 0.098
2026-04-20T17:29:33.892024, server3, 192.168.0.2, /login, 200, 0.758
2026-04-20T17:37:16.787086, server2, 172.16.0.1, /login, 404, 1.068
2026-04-20T17:43:06.804169, server3, 10.0.0.8, /, 404, 0.652
2026-04-20T17:44:41.604062, server3, 192.168.0.2, /api/data, 200, 0.286
2026-04-20T17:31:21.868752, server3, 172.16.0.1, /api/data, 200, 0.234
2026-04-20T17:35:08.319884, server2, 172.16.0.1, /products, 200, 0.843
2026-04-20T17:38:51.815159, server2, 192.168.0.2, /api/data, 200, 0.737
2026-04-20T17:44:02.040090, server1, 192.168.0.5, /products, 500, 0.432
2026-04-20T17:36:11.424395, server1, 172.16.0.1, /products, 200, 1.059
2026-04-20T17:40:21.214699, server1, 192.168.0.5, /login, 200, 0.89
2026-04-20T17:29:13.826584, server3, 172.16.0.1, /, 200, 0.179
2026-04-20T17:31:02.162281, server3, 192.168.0.2, /login, 404, 0.974
2026-04-20T17:44:00.015905, server2, 192.168.0.2, /, 500, 0.316
2026-04-20T17:42:29.461570, server3, 172.16.0.1, /products, 200, 0.387
2026-04-20T17:30:29.894908, server1, 172.16.0.1, /api/data, 200, 0.722
2026-04-20T17:29:58.034338, server2, 172.16.0.1, /products, 200, 0.865
2026-04-20T17:37:49.184680, server2, 192.168.0.5, /, 500, 0.828
2026-04-20T17:42:43.840871, server1, 192.168.0.5, /login, 200, 1.018
2026-04-20T17:36:03.024752, server1, 192.168.0.2, /api/data, 200, 0.341
2026-04-20T17:26:08.538435, server3, 192.168.0.5, /api/data, 500, 0.189
2026-04-20T17:39:52.960068, server2, 172.16.0.1, /, 200, 0.787
2026-04-20T17:39:39.188078, server3, 192.168.0.5, /api/data, 200, 0.112
2026-04-20T17:34:04.093795, server1, 10.0.0.8, /api/data, 404, 0.536
2026-04-20T17:32:00.128927, server2, 172.16.0.1, /api/data, 500, 0.13
2026-04-20T17:34:34.533681, server3, 172.16.0.1, /api/data, 404, 0.151
2026-04-20T17:44:14.181851, server3, 10.0.0.8, /products, 200, 0.784
2026-04-20T17:26:10.094970, server3, 192.168.0.2, /login, 200, 0.64
2026-04-20T17:29:45.829891, server1, 192.168.0.2, /login, 200, 1.123
2026-04-20T17:25:47.448758, server1, 192.168.0.5, /products, 404, 1.066
2026-04-20T17:37:06.929541, server2, 192.168.0.2, /api/data, 404, 0.19
2026-04-20T17:25:21.911182, server3, 172.16.0.1, /api/data, 404, 0.391
2026-04-20T17:26:14.089015, server1, 10.0.0.8, /login, 500, 0.414
2026-04-20T17:24:49.052734, server3, 192.168.0.5, /, 200, 0.384
2026-04-20T17:33:04.145477, server2, 10.0.0.8, /, 200, 0.782
2026-04-20T17:26:04.580103, server3, 172.16.0.1, /, 500, 0.105
2026-04-20T17:39:08.879238, server3, 172.16.0.1, /, 500, 0.921
2026-04-20T17:35:04.309864, server3, 192.168.0.2, /products, 200, 0.246
2026-04-20T17:25:26.173413, server3, 172.16.0.1, /login, 200, 1.027
2026-04-20T17:33:33.223918, server2, 192.168.0.2, /products, 200, 0.244
2026-04-20T17:41:37.211616, server3, 192.168.0.2, /products, 200, 0.177
2026-04-20T17:42:59.293733, server3, 192.168.0.2, /, 200, 0.845
2026-04-20T17:34:43.714763, server1, 192.168.0.5, /login, 200, 1.166
2026-04-20T17:43:40.428172, server2, 172.16.0.1, /login, 200, 1.182
2026-04-20T17:35:50.742841, server1, 192.168.0.2, /api/data, 404, 0.317
2026-04-20T17:25:21.139203, server2, 10.0.0.8, /products, 200, 1.198
2026-04-20T17:35:13.383389, server3, 10.0.0.8, /, 404, 0.461
2026-04-20T17:41:40.596181, server2, 10.0.0.8, /products, 200, 0.89
2026-04-20T17:39:48.720602, server2, 10.0.0.8, /, 500, 1.194
2026-04-20T17:31:42.459225, server1, 192.168.0.5, /api/data, 200, 0.541
2026-04-20T17:35:10.503640, server2, 10.0.0.8, /login, 200, 0.391
2026-04-20T17:32:48.957574, server3, 192.168.0.5, /, 200, 0.68
